ts,pv_kw,grid_kw,load_kw,battery_kw,battery_soc,cloud_cover,irradiance,temperature,wind_speed,precipitation,pv_daily_kwh,pv_month_kwh,pv_year_kwh,pv_life_kwh,inv1_temp,inv2_temp,inv3_temp,inv1_pv_kw,inv2_pv_kw,inv3_pv_kw,bat_dischd,co2_saved,coal_saved,trees,inv1_pv1_v,inv1_pv1_a,inv1_pv2_v,inv1_pv2_a,inv1_pv3_v,inv1_pv3_a,inv1_pv4_v,inv1_pv4_a,inv2_pv1_v,inv2_pv1_a,inv2_pv2_v,inv2_pv2_a,inv2_pv3_v,inv2_pv3_a,inv2_pv4_v,inv2_pv4_a,inv3_pv1_v,inv3_pv1_a,inv3_pv2_v,inv3_pv2_a,inv3_pv3_v,inv3_pv3_a,inv3_pv4_v,inv3_pv4_a,phase_a_v,phase_a_a,phase_b_v,phase_b_a,phase_c_v,phase_c_a,power_factor,grid_freq
2026-07-14T11:05:01.341076+00:00,32.1,10.89,21.21,0.0,100.0,1.0,580.0,21.4,11.8,0.0,132.05,2352.04,48881.67,55722.6,0.0,0.0,0.0,0.0,8.69,13.52,0.0,26.47,22.29,36.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.2,7.09,524.9,7.16,324.0,7.18,0.0,0.0,516.0,6.67,517.5,6.71,520.8,7.06,520.7,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T11:10:01.188472+00:00,31.8,5.68,26.12,0.0,100.0,1.0,580.0,21.4,11.8,0.0,134.73,2354.72,48884.35,55725.28,0.0,0.0,0.0,0.0,8.69,13.52,0.0,26.47,22.29,36.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2,6.99,490.1,6.86,337.9,7.11,0.0,0.0,515.2,6.59,517.0,6.63,521.7,6.98,522.2,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T11:20:01.872551+00:00,31.5,8.44,23.06,0.0,100.0,1.0,580.0,21.3,12.2,0.0,140.05,2360.04,48889.67,55730.6,0.0,0.0,0.0,0.0,8.54,13.3,0.0,26.47,22.29,36.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,6.89,435.2,7.06,344.1,7.03,0.0,0.0,518.2,6.48,519.5,6.53,522.7,6.91,523.5,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T11:35:01.261771+00:00,29.3,11.42,17.88,0.0,100.0,1.0,580.0,21.2,12.4,0.0,147.85,2367.84,48897.47,55738.4,0.0,0.0,0.0,0.0,7.97,12.99,0.0,26.48,22.3,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.5,6.68,440.2,6.69,351.7,6.41,0.0,0.0,521.3,6.29,522.8,6.32,524.2,6.73,523.0,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T11:40:01.639026+00:00,28.9,10.19,18.71,0.0,100.0,1.0,580.0,21.2,12.4,0.0,150.33,2370.32,48899.95,55740.88,0.0,0.0,0.0,0.0,7.32,12.82,0.0,26.48,22.3,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,6.65,451.7,6.11,362.1,5.31,0.0,0.0,520.6,6.25,523.9,6.27,525.0,6.68,524.5,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T11:50:02.122731+00:00,27.6,11.51,16.09,0.0,100.0,0.0,580.0,21.0,12.0,0.0,155.13,2375.12,48904.75,55745.68,0.0,0.0,0.0,0.0,7.17,12.38,0.0,26.48,22.3,36.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.5,6.39,419.4,6.59,376.9,4.28,0.0,0.0,522.6,6.01,524.1,6.05,522.2,6.46,524.1,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:00:01.704590+00:00,26.7,8.59,18.11,0.0,100.0,0.0,521.0,21.0,11.6,0.0,159.74,2379.73,48909.36,55750.29,0.0,0.0,0.0,0.0,0.0,11.67,0.0,26.48,22.3,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5,5.79,522.6,5.82,519.8,6.21,521.8,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:15:01.579774+00:00,24.2,2.2,22.0,0.0,100.0,1.0,521.0,21.4,13.2,0.0,166.27,2386.26,48915.89,55756.82,0.0,0.0,0.0,0.0,0.0,10.84,0.0,26.48,22.3,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.7,5.32,523.7,5.38,517.9,5.76,527.9,5.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:20:01.399794+00:00,23.2,4.66,18.54,0.0,100.0,1.0,521.0,21.4,13.2,0.0,168.33,2388.32,48917.95,55758.88,0.0,0.0,0.0,0.0,5.41,10.49,0.0,26.49,22.3,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.4,5.66,393.1,5.64,416.9,3.5,0.0,0.0,525.6,5.26,525.2,5.32,516.0,5.69,529.5,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:25:01.823420+00:00,22.6,4.51,18.09,0.0,100.0,1.0,521.0,21.4,13.2,0.0,170.29,2390.28,48919.91,55760.84,0.0,0.0,0.0,0.0,5.41,10.49,0.0,26.49,22.3,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.7,5.5,320.0,5.19,419.1,3.48,0.0,0.0,523.8,5.13,525.2,5.18,508.2,5.58,529.1,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:35:01.438954+00:00,20.8,-0.3,21.1,0.0,100.0,1.0,521.0,21.4,12.2,0.0,174.03,2394.02,48923.65,55764.58,0.0,0.0,0.0,0.0,0.0,9.45,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.7,4.82,524.6,4.88,495.7,5.26,530.8,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:40:01.577874+00:00,20.2,-5.16,25.36,0.0,100.0,1.0,521.0,21.4,12.2,0.0,175.79,2395.78,48925.41,55766.34,0.0,0.0,0.0,0.0,4.83,9.45,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.7,5.02,283.6,4.39,387.3,3.74,0.0,0.0,523.1,4.67,524.5,4.72,489.9,5.1,530.6,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:45:01.208391+00:00,19.7,1.9,17.8,0.0,100.0,0.0,521.0,21.3,11.3,0.0,177.52,2397.51,48927.14,55768.07,0.0,0.0,0.0,0.0,0.0,8.78,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.4,4.51,524.9,4.55,482.7,4.96,530.5,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T12:50:02.038564+00:00,18.5,0.11,18.39,0.0,100.0,0.0,521.0,21.3,11.3,0.0,179.19,2399.18,48928.81,55769.74,0.0,0.0,0.0,0.0,4.84,8.78,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.5,4.7,264.2,4.49,346.8,4.77,0.0,0.0,523.9,4.34,523.9,4.41,477.8,4.8,533.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:10:01.864797+00:00,14.2,-6.03,20.23,0.0,100.0,0.0,406.0,21.2,10.7,0.0,184.98,2404.97,48934.6,55775.53,0.0,0.0,0.0,0.0,3.4,6.73,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.4,3.8,230.0,2.7,379.6,3.81,0.0,0.0,511.6,3.46,525.8,3.6,456.5,3.93,534.2,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:20:01.535737+00:00,12.4,-3.05,15.45,0.0,100.0,0.0,406.0,21.1,10.5,0.0,187.31,2407.3,48936.93,55777.86,0.0,0.0,0.0,0.0,3.09,6.06,0.0,26.49,22.31,36.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.9,3.42,199.4,2.3,391.9,3.53,0.0,0.0,473.6,3.1,524.1,3.2,449.6,3.61,535.5,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:30:01.542659+00:00,10.5,-11.08,21.58,0.0,100.0,0.0,406.0,20.9,10.7,0.0,189.4,2409.39,48939.02,55779.95,0.0,0.0,0.0,0.0,0.0,4.8,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.3,2.88,527.1,2.86,448.5,3.33,535.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:40:01.332126+00:00,9.5,-9.58,19.08,0.0,100.0,0.0,406.0,20.9,10.7,0.0,191.18,2411.17,48940.8,55781.73,0.0,0.0,0.0,0.0,2.34,4.7,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.8,2.71,534.6,0.81,430.1,2.68,0.0,0.0,434.1,2.39,523.9,2.5,448.8,2.82,535.4,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:45:02.105389+00:00,8.7,-10.05,18.75,0.0,100.0,0.0,406.0,20.7,10.8,0.0,191.99,2411.98,48941.61,55782.54,0.0,0.0,0.0,0.0,0.0,4.19,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.1,2.32,524.1,2.43,448.3,2.78,535.9,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T13:50:01.886651+00:00,7.6,-12.19,19.79,0.0,100.0,0.0,406.0,20.7,10.8,0.0,192.75,2412.74,48942.37,55783.3,0.0,0.0,0.0,0.0,1.96,4.19,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,2.38,521.6,0.83,430.3,2.47,0.0,0.0,433.0,2.18,522.2,2.25,448.1,2.6,536.4,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:05:01.427806+00:00,5.0,-15.53,20.53,0.0,100.0,0.0,250.0,20.4,10.9,0.0,194.52,2414.51,48944.14,55785.07,0.0,0.0,0.0,0.0,1.32,3.01,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,1.87,524.8,0.73,435.2,1.93,0.0,0.0,431.2,1.71,520.6,1.67,446.4,2.08,534.6,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:10:01.448610+00:00,4.1,-15.34,19.44,0.0,100.0,0.0,250.0,20.4,10.9,0.0,194.97,2414.96,48944.59,55785.52,0.0,0.0,0.0,0.0,1.01,2.31,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.8,1.72,513.6,0.7,430.1,1.69,0.0,0.0,431.5,1.47,521.3,1.52,446.5,1.87,535.3,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:15:01.156717+00:00,3.3,-15.52,18.82,0.0,100.0,0.0,250.0,20.1,11.1,0.0,195.34,2415.33,48944.96,55785.89,0.0,0.0,0.0,0.0,0.0,2.31,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7,1.23,518.4,1.29,443.1,1.6,535.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:20:01.781779+00:00,2.8,-22.53,25.33,0.0,100.0,0.0,250.0,20.1,11.1,0.0,195.66,2415.65,48945.28,55786.21,0.0,0.0,0.0,0.0,0.8,1.6,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,1.25,521.3,0.56,420.3,1.27,0.0,0.0,424.7,1.09,517.9,1.06,443.8,1.35,531.6,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:25:01.607116+00:00,2.3,-17.85,20.15,0.0,100.0,0.0,250.0,20.1,11.1,0.0,195.92,2415.91,48945.54,55786.47,0.0,0.0,0.0,0.0,0.61,1.6,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4,0.87,527.8,0.47,401.8,1.15,0.0,0.0,423.4,1.02,510.5,0.95,440.7,1.22,527.3,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:30:01.472920+00:00,1.8,-16.28,18.08,0.0,100.0,1.0,250.0,19.7,11.2,0.0,196.13,2416.12,48945.75,55786.68,0.0,0.0,0.0,0.0,0.53,1.3,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.5,0.56,513.0,0.42,398.1,0.9,0.0,0.0,421.2,0.89,513.2,0.86,439.7,1.09,526.1,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:35:02.024374+00:00,1.4,-20.88,22.28,0.0,100.0,1.0,250.0,19.7,11.2,0.0,196.3,2416.29,48945.92,55786.85,0.0,0.0,0.0,0.0,0.31,0.8,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.2,0.45,514.2,0.37,391.1,0.62,0.0,0.0,420.8,0.65,506.5,0.7,431.6,0.89,522.7,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:40:01.732667+00:00,1.1,-16.83,17.93,0.0,100.0,1.0,250.0,19.7,11.2,0.0,196.44,2416.43,48946.06,55786.99,0.0,0.0,0.0,0.0,0.26,0.62,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.4,0.35,517.3,0.35,364.5,0.57,0.0,0.0,418.2,0.45,515.0,0.47,431.5,0.65,518.7,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:45:01.280934+00:00,0.4,-21.32,21.72,0.0,100.0,2.0,250.0,19.4,11.3,0.0,196.54,2416.53,48946.16,55787.09,0.0,0.0,0.0,0.0,0.19,0.42,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.5,0.3,512.4,0.34,379.3,0.52,0.0,0.0,461.9,0.38,503.8,0.42,427.7,0.57,511.7,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T14:55:01.568540+00:00,0.0,-23.95,23.95,0.0,100.0,2.0,250.0,19.4,11.3,0.0,196.67,2416.66,48946.29,55787.22,0.0,0.0,0.0,0.0,0.04,0.16,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.7,0.28,494.7,0.36,477.5,0.32,0.0,0.0,474.7,0.37,485.4,0.39,461.7,0.41,498.8,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:00:01.725046+00:00,0.0,-2.24,12.04,-9.8,100.0,2.0,83.0,19.0,11.3,0.0,196.71,2416.7,48946.33,55787.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:05:01.896010+00:00,0.0,20.31,19.79,-40.1,95.1,2.0,83.0,19.0,11.3,0.0,196.72,2416.71,48946.34,55787.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.8,0.27,471.8,0.18,467.8,0.14,0.0,0.0,471.0,0.2,468.1,0.16,481.0,0.17,469.3,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:10:01.815809+00:00,0.0,18.77,21.33,-40.1,90.2,2.0,83.0,19.0,11.3,0.0,196.76,2416.75,48946.38,55787.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.16,481.8,0.07,467.5,0.1,0.0,0.0,429.1,0.1,458.1,0.08,454.0,0.11,450.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:20:01.456359+00:00,0.0,20.66,19.44,-40.1,80.6,2.0,83.0,18.8,11.1,0.0,196.81,2416.8,48946.43,55787.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.3,0.01,440.6,0.11,417.0,0.15,424.9,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:25:01.865888+00:00,0.0,19.65,20.35,-40.0,75.8,2.0,83.0,18.8,11.1,0.0,196.83,2416.82,48946.45,55787.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.5,-0.03,435.7,0.07,433.7,0.08,0.0,0.0,386.9,0.07,407.5,0.12,419.6,0.11,418.7,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:30:01.869303+00:00,0.0,16.4,23.6,-40.0,70.9,1.0,83.0,18.6,10.7,0.0,196.83,2416.82,48946.45,55787.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,-0.02,434.5,0.03,434.6,0.03,0.0,0.0,355.3,0.09,395.5,0.06,398.2,0.06,409.9,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:35:01.962212+00:00,0.0,15.18,24.82,-40.0,66.1,1.0,83.0,18.6,10.7,0.0,196.84,2416.83,48946.46,55787.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.9,0.01,392.0,0.01,397.4,0.02,0.0,0.0,343.9,0.04,382.9,0.02,364.1,0.04,389.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:40:01.457128+00:00,0.0,19.23,20.77,-40.0,61.3,1.0,83.0,18.6,10.7,0.0,196.84,2416.83,48946.46,55787.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.4,0.02,324.5,0.01,328.3,0.02,331.9,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:50:01.608534+00:00,0.0,16.32,22.88,-39.2,51.7,0.0,83.0,18.4,10.4,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T15:55:01.707149+00:00,0.0,17.44,21.16,-38.6,47.1,0.0,83.0,18.4,10.4,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:10:01.807935+00:00,0.0,17.38,20.42,-37.8,33.2,0.0,1.0,18.2,9.8,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:20:01.777050+00:00,0.0,16.34,20.66,-37.0,24.2,0.0,1.0,18.0,9.3,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:25:01.625318+00:00,0.0,-22.2,20.8,1.4,20.0,0.0,1.0,18.0,9.3,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:30:01.682562+00:00,0.0,-19.56,19.56,0.0,20.0,0.0,1.0,17.8,8.9,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:35:01.214280+00:00,0.0,-21.68,21.68,0.0,20.0,0.0,1.0,17.8,8.9,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:40:01.875804+00:00,0.0,-21.79,21.79,0.0,20.0,0.0,1.0,17.8,8.9,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:45:01.777081+00:00,0.0,-26.49,26.49,0.0,20.0,0.0,1.0,17.7,8.7,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T16:55:01.349642+00:00,0.0,-22.79,22.79,0.0,20.0,0.0,1.0,17.7,8.7,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:05:02.026332+00:00,0.0,-21.79,21.79,0.0,20.0,0.0,0.0,17.5,8.6,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:10:01.405600+00:00,0.0,-19.25,19.25,0.0,20.0,0.0,0.0,17.5,8.6,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:15:01.215318+00:00,0.0,-20.15,20.15,0.0,20.0,1.0,0.0,17.4,8.6,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:20:02.129368+00:00,0.0,-20.69,20.69,0.0,20.0,1.0,0.0,17.4,8.6,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:25:02.004015+00:00,0.0,-16.59,16.59,0.0,20.0,1.0,0.0,17.4,8.6,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-14T17:30:01.509122+00:00,0.0,-22.2,22.2,0.0,20.0,4.0,0.0,17.2,8.9,0.0,196.85,2416.84,48946.47,55787.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,22.31,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
